Country_Name,Country_Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Latvia,LVA,0.000685637,0.000737789,0.000774427,0.00052294,0.000551548,0.000735972,0.000630023,0.000742281,0.000985333,0.001095449,0.001155674,0.001666953,0.001501351,0.001526726,0.001385,0.001748345,0.001618609,0.001714565,0.001374862
Lebanon,LBN,0.000614427,0.000670186,0.000579061,0.000694594,0.000678618,0.000722612,0.000816532,0.000824186,0.000921818,0.000953311,0.000965165,0.001028923,0.001180979,0.001522303,0.001638063,0.001686176,0.001648487,0.001621897,0.001679604
Lesotho,LSO,4.59652E-06,1.77103E-05,1.56854E-05,7.43356E-06,4.72355E-06,4.42617E-06,1.22181E-05,9.77598E-06,9.12939E-06,1.19071E-05,1.21835E-05,1.33287E-05,2.23828E-05,1.53857E-05,1.12245E-05,1.85399E-05,2.18225E-05,2.02812E-05,1.58766E-05
Liberia,LBR,-3.47483E-06,-2.3314E-06,-2.93303E-06,-1.56768E-06,-1.65478E-07,-2.00954E-06,2.65949E-06,7.17773E-07,-1.37878E-06,9.89334E-07,1.39625E-06,9.29528E-06,6.71682E-06,3.80433E-06,6.68838E-06,1.18188E-05,1.6872E-05,2.3967E-05,2.23601E-05
Libya,LBY,9.61703E-05,7.60194E-05,5.99061E-05,7.89578E-05,9.16098E-05,0.000100286,0.000116403,0.000139768,0.000163757,0.000290685,0.000364224,0.000149663,0.000176613,0.000238516,0.000217703,0.000209173,0.000162487,0.000180102,0.000151567
Lithuania,LTU,0.001138058,0.001189723,0.001699962,0.001576555,0.001847165,0.002071481,0.002369648,0.002240424,0.003296659,0.002977659,0.002981224,0.002953742,0.002732077,0.002693997,0.002948452,0.002905106,0.002695024,0.002590626,0.002178082
Luxembourg,LUX,0.000330789,0.000258172,0.000220923,0.000155644,0.000254713,0.000308854,0.000308245,0.000317844,0.000467066,0.000570485,0.000645258,0.000793936,0.000794472,0.000983303,0.00112739,0.001079241,0.001248639,0.001298097,0.001042878
Madagascar,MDG,0.000184861,0.000160918,0.000104851,0.000131309,0.00010959,0.000122949,0.000129832,0.000217309,0.000180557,0.000153843,0.00013854,0.000174202,0.000146433,0.000174827,0.000164076,0.000154138,0.000146832,0.000180206,0.000150179
Malawi,MWI,0.000134855,0.000118868,0.000117045,0.000112109,0.00011207,0.000105941,0.000111605,0.000163753,0.000138781,0.000130049,0.000153726,0.000167035,0.000179943,0.000159181,0.00019777,0.00020792,0.000218849,0.000239486,0.000217169
Malaysia,MYS,0.013786553,0.011592322,0.010210223,0.010577457,0.010649249,0.011449755,0.009816502,0.007426692,0.013211203,0.015930078,0.019978506,0.022236676,0.022725442,0.023908292,0.025813431,0.027356272,0.028511821,0.02845515,0.027544334
Maldives,MDV,-4.29509E-06,5.97977E-06,-2.4476E-06,1.34672E-06,1.87776E-07,7.59765E-07,2.76325E-06,3.49903E-06,-2.92709E-06,1.76559E-06,1.27394E-06,6.35867E-06,7.9902E-06,5.60846E-06,5.73038E-06,6.60932E-06,4.42759E-06,5.52745E-06,5.37048E-06
Mali,MLI,2.11494E-05,4.41162E-05,4.75355E-05,5.28648E-05,4.66477E-05,4.91511E-05,8.0257E-05,8.5495E-05,8.04276E-05,8.758E-05,8.58961E-05,0.000100236,9.83765E-05,7.34556E-05,8.31787E-05,8.20183E-05,9.61698E-05,0.000104622,8.38636E-05
Malta,MLT,0.000257905,0.000278454,0.000397386,0.000115221,0.000788645,9.42921E-05,0.001092451,0.000174266,0.000269203,0.00022913,0.000246192,0.000239541,0.000295449,0.000338836,0.000336763,0.000368103,0.00038033,0.000416236,0.00039777
Mauritania,MRT,5.82691E-06,9.56274E-06,7.10432E-06,5.18704E-06,6.8572E-06,1.08359E-05,7.49717E-06,9.08705E-06,9.05603E-07,7.21194E-06,3.68333E-06,1.42722E-05,1.27215E-05,1.54672E-05,1.3002E-05,1.47258E-05,2.14232E-05,1.5043E-05,1.75614E-05
Mauritius,MUS,8.46375E-05,7.69519E-05,9.78319E-05,6.91217E-05,7.86242E-05,8.82074E-05,7.72091E-05,6.63452E-05,0.000107419,9.81471E-05,0.000103263,9.17007E-05,0.00014929,0.000161128,0.000155128,0.000154222,0.000212386,0.00019041,0.000131762
Mexico,MEX,0.032651082,0.031166888,0.030596212,0.02964855,0.029573841,0.030129605,0.030857792,0.031317637,0.031472048,0.028666657,0.028372358,0.027318972,0.028094657,0.028441341,0.029618399,0.031183826,0.030583616,0.029826333,0.027660918
Moldova,MDA,0.000484217,0.000560202,0.000445648,0.000450204,0.000391893,0.000533595,0.000413232,0.000452269,0.000436328,0.000341532,0.000339834,0.000289019,0.000304124,0.000293529,0.000326306,0.000288892,0.000410219,0.000313752,0.00023077
Mongolia,MNG,3.85225E-05,0.000238522,0.000295004,0.00031148,0.000272949,0.000233512,0.000270525,0.000137918,0.000114947,0.000260753,0.000273717,0.000120238,0.000149008,0.000352258,0.000282502,0.000254205,0.000243043,0.000260793,0.000209643
Montenegro,MNE,-5.11535E-06,-2.3314E-06,-4.01349E-06,-2.32664E-06,-2.17196E-06,-3.4137E-06,-1.94474E-06,7.94859E-05,0.001100224,8.97585E-05,0.000286628,0.00025703,0.000238318,0.000232205,0.000237746,0.000264985,0.000277828,0.000298407,0.000235028
Morocco,MAR,0.001494042,0.001577347,0.001493758,0.001403461,0.002117639,0.001990766,0.002278431,0.002352139,0.002594261,0.002861728,0.003032533,0.003280182,0.003468128,0.0036073,0.004087691,0.004183976,0.005284826,0.006627709,0.006700839
Mozambique,MOZ,4.54772E-05,5.0261E-05,4.77025E-05,6.40784E-05,4.79582E-05,6.62628E-05,7.79799E-05,9.40361E-05,7.47996E-05,9.37969E-05,9.39406E-05,0.000106742,0.000102303,0.000109023,0.000141477,0.000151604,0.000145149,0.000164377,0.000146642
Myanmar,MMR,1.91971E-05,1.5518E-05,1.41821E-05,1.54026E-05,2.16232E-05,6.29586E-05,3.52912E-05,4.61109E-05,7.30161E-05,0.000108702,6.35023E-05,0.000112159,4.46844E-05,3.90606E-05,5.02949E-05,8.403E-05,0.000126716,0.000147014,0.000216639
Namibia,NAM,2.40203E-05,7.14057E-05,5.14033E-05,6.61466E-05,4.3963E-05,6.42978E-05,4.30081E-05,4.84966E-05,3.80396E-05,3.98775E-05,4.41415E-05,5.6906E-05,7.37384E-05,9.75495E-05,0.000110303,0.000129138,0.000138995,0.000133805,0.00016206
Nepal,NPL,0.000161988,0.000184212,0.000190125,0.000352927,0.000313425,0.000383899,0.000472745,0.000497095,0.000445244,0.000488156,0.000472903,0.00048836,0.000493965,0.00057499,0.000632591,0.000686317,0.000742983,0.000749063,0.00074806
Netherlands,NLD,0.033306973,0.032809377,0.032848373,0.032801668,0.032640152,0.033703869,0.034142023,0.034732333,0.035933371,0.038244854,0.038057679,0.037285259,0.037683355,0.037883718,0.037753762,0.037018925,0.036102888,0.033529672,0.029520461
New Zealand,NZL,0.018618471,0.017558399,0.016570264,0.016222937,0.015307415,0.015216941,0.015289745,0.016079852,0.014031667,0.01483538,0.014881186,0.014509317,0.014865591,0.014100996,0.014853047,0.013699573,0.01352089,0.012728442,0.011830327
Nicaragua,NIC,0.00026991,1.54362E-05,8.09083E-06,1.87876E-05,2.21319E-05,2.30572E-05,4.12183E-05,2.68335E-05,3.1491E-05,3.32918E-05,3.4027E-05,0.000239821,0.000194123,0.000141181,0.000160526,2.88076E-05,4.14416E-05,4.18258E-05,3.96621E-05
Niger,NER,3.38142E-05,4.38054E-05,2.85883E-05,3.39819E-05,2.95643E-05,2.41233E-05,3.6212E-05,3.52793E-05,3.15037E-05,6.69339E-05,7.95241E-05,3.54417E-05,3.36797E-05,3.38694E-05,5.35498E-05,6.51109E-05,6.28401E-05,5.99908E-05,5.05563E-05
Nigeria,NGA,0.001717233,0.001735668,0.00193429,0.001990516,0.002145355,0.002251685,0.002823769,0.003074462,0.003137482,0.003853547,0.004168639,0.005067668,0.004490908,0.004679287,0.004321321,0.004272492,0.004720487,0.004843148,0.005497059
North Macedonia,MKD,0.000344397,0.000370296,0.00056982,0.000274389,0.00023478,0.000278327,0.00029002,0.000415641,0.000392998,0.000444723,0.000458184,0.000565986,0.000579223,0.000574475,0.000624613,0.000635929,0.000579736,0.000524656,0.000465
Norway,NOR,0.019419447,0.017994857,0.017401725,0.016558956,0.015386177,0.016166562,0.016134628,0.01709844,0.015681276,0.0146163,0.012719802,0.01273757,0.012985982,0.013038596,0.013063575,0.01308164,0.013675122,0.013279938,0.011838012
Oman,OMN,0.000343725,0.000390404,0.000378095,0.000448707,0.000433856,0.000415675,0.000451073,0.000521004,0.000514245,0.000577451,0.000625746,0.000709198,0.000706594,0.000787439,0.000803575,0.001159739,0.001198969,0.001137848,0.000808939
Pakistan,PAK,0.00392597,0.003999685,0.003931702,0.003999228,0.003985996,0.004689026,0.005723054,0.006083681,0.006848882,0.006163524,0.008041887,0.0083952,0.008763714,0.009576572,0.009719359,0.010442096,0.01173094,0.012571818,0.012736615
Panama,PAN,0.000362159,9.45886E-05,7.59877E-05,9.42432E-05,9.30652E-05,9.93236E-05,0.00010774,0.000125568,0.000558986,0.000545836,0.000617678,0.00057452,0.000393573,0.000254868,0.000433704,0.000516914,0.000469506,0.000491695,0.000476196
Papua New Guinea,PNG,9.78108E-05,0.000121633,7.8822E-05,7.94132E-05,5.83616E-05,4.35345E-05,5.94926E-05,7.47144E-05,0.0001216,5.06825E-05,5.89892E-05,4.86623E-05,7.1215E-05,0.000129538,7.12094E-05,0.000102228,6.25093E-05,5.89875E-05,5.9018E-05
Paraguay,PRY,0.000423033,0.000459426,0.000307949,0.000311838,0.000325011,0.000376254,0.000494947,0.000406017,0.000341211,0.000319952,0.000406096,5.63871E-05,6.31542E-05,6.68559E-05,6.83469E-05,0.00010667,0.000110896,0.0001411,9.10665E-05
Peru,PER,0.002288751,0.001980161,0.001716162,0.001873258,0.001563453,0.001746626,0.002096862,0.002077108,0.002200473,0.001356116,0.000960102,0.001829037,0.001803528,0.001850304,0.001907492,0.002046155,0.002106448,0.002368018,0.002464694
Philippines,PHL,0.007295861,0.00472196,0.001902473,0.003483651,0.004426665,0.004495979,0.004422564,0.004584419,0.004293247,0.003922713,0.004198574,0.004084537,0.003623721,0.003862413,0.004081653,0.004514251,0.004478636,0.004475656,0.005232051
Poland,POL,0.032248977,0.032218463,0.033197727,0.033361085,0.03624867,0.033982402,0.030754378,0.030497847,0.032588159,0.032573582,0.033232829,0.032919733,0.034957427,0.036602409,0.038033018,0.039829653,0.040729441,0.03750017,0.034599704
Portugal,PRT,0.005656867,0.006425797,0.006550772,0.007178718,0.007543054,0.007860711,0.009480021,0.009986189,0.01135124,0.012471517,0.013417485,0.014478928,0.015460038,0.016511475,0.017055343,0.017337102,0.016535981,0.015354941,0.01366991
Puerto Rico,PRI,0.000625336,0.000677368,0.000680421,0.000826395,0.00071749,0.000733365,0.000899784,0.000861567,0.000884075,0.000832477,0.000872018,0.000747964,0.00074399,0.000672288,0.000714273,0.000690197,0.000691051,0.000606631,0.000486173
Qatar,QAT,7.20875E-05,0.000121289,0.000139547,0.000159483,0.000186706,0.000212917,0.000235115,0.000304895,0.000355785,0.000408313,0.000497633,0.000550857,0.000767743,0.001228289,0.001702693,0.001365378,0.002027296,0.001923193,0.001420519
Romania,ROU,0.005141767,0.00516816,0.00550397,0.005206769,0.005015183,0.005323733,0.005474041,0.007383924,0.009902314,0.012249275,0.013895398,0.012751284,0.01254276,0.012178473,0.011993312,0.013010333,0.012243034,0.011941253,0.010024826
Russian Federation,RUS,0.085156964,0.088091603,0.085704242,0.083592357,0.072661526,0.070974903,0.07008797,0.073121925,0.077065031,0.076406276,0.079746277,0.072874215,0.069607661,0.069135457,0.072538169,0.081718729,0.088951804,0.090632859,0.092123946
Rwanda,RWA,1.17907E-07,4.44188E-06,1.82727E-06,8.54164E-06,1.07289E-05,6.05135E-06,2.27106E-05,2.37588E-05,3.39784E-05,4.27697E-05,5.3669E-05,5.57031E-05,0.000108012,0.000100809,0.000113724,0.000127141,0.000146706,0.000134702,0.000160656
Samoa,WSM,5.82691E-06,1.04953E-05,7.77765E-06,1.63904E-05,7.66791E-06,2.55396E-06,1.47602E-05,1.60206E-05,-7.56922E-07,4.80804E-06,4.19701E-06,5.08497E-06,4.78448E-07,2.45414E-06,9.63475E-05,1.41145E-05,6.40091E-06,8.86474E-06,8.9667E-06
Sao Tome and Principe,STP,-4.50836E-06,-9.73468E-07,-2.7921E-06,3.6007E-07,-1.35241E-06,-3.08866E-06,-6.86685E-07,-9.91805E-07,-4.09466E-06,1.38206E-06,1.02127E-06,3.75997E-07,-1.84634E-06,5.81211E-06,1.7857E-06,2.7751E-08,0.000190772,0.000301667,0.000325895
Saudi Arabia,SAU,0.004146896,0.003736487,0.003509947,0.003486354,0.003109983,0.002886282,0.003114718,0.003479005,0.002876668,0.003633427,0.005344966,0.006589188,0.006872349,0.00900694,0.009880752,0.01199364,0.012778524,0.01260765,0.012366024
Senegal,SEN,0.000234056,0.000239756,0.000251445,0.000302334,0.000241333,0.000258396,0.000216646,0.000261352,0.000264245,0.000228985,0.000239571,0.000325175,0.000317514,0.000342842,0.000371353,0.00042719,0.000417593,0.000387024,0.000365873
Serbia,SRB,-5.11535E-06,-2.3314E-06,-4.01349E-06,-2.32664E-06,0.0013552,0.001081918,0.000643504,0.004102384,0.004390743,0.004844165,0.005161472,0.005767568,0.006985159,0.006188353,0.005901276,0.005721167,0.00573751,0.005235577,0.004317791
Sierra Leone,SLE,2.28339E-06,5.16174E-06,-1.61405E-07,1.9387E-06,5.48658E-06,1.79988E-06,5.13669E-06,3.67764E-06,5.89318E-06,1.10682E-05,1.13273E-05,1.13356E-05,1.46608E-05,1.58629E-05,2.29514E-05,3.72032E-05,5.06466E-05,4.32727E-05,3.687E-05
Singapore,SGP,0.022919635,0.021328989,0.021629936,0.021505891,0.022863767,0.021747412,0.021529636,0.021855532,0.021600649,0.020518454,0.02183118,0.021216234,0.021012103,0.020830861,0.021155703,0.021413037,0.021439828,0.020269544,0.01935439
Slovak Republic,SVK,0.007039917,0.006425136,0.006115057,0.005724145,0.003715011,0.003494563,0.003608417,0.003876521,0.004371771,0.004111958,0.004607888,0.004703246,0.005044544,0.005283867,0.005862921,0.005966852,0.006320909,0.006164973,0.005085356
Slovenia,SVN,0.003161907,0.00304542,0.003146284,0.003493256,0.002937773,0.003260415,0.003245191,0.003693357,0.004019113,0.004262256,0.004265855,0.004553899,0.004126589,0.004112901,0.004039656,0.00413536,0.003827772,0.003640241,0.003097111
Solomon Islands,SLB,3.59581E-06,1.66058E-06,-2.38497E-06,3.53252E-06,1.5584E-06,-8.53287E-08,6.60227E-06,3.16732E-06,-4.65028E-07,2.80478E-06,8.62442E-06,7.03091E-06,3.37567E-06,2.66365E-06,7.05774E-06,1.43072E-05,1.50584E-05,9.16045E-06,1.08223E-05
Somalia,SOM,-4.62319E-06,-2.3314E-06,-1.33582E-06,4.51145E-07,-5.61122E-07,-3.4137E-06,-6.08867E-07,-2.66311E-06,-3.35858E-06,1.51519E-06,1.24948E-06,1.82993E-06,-7.83245E-07,4.75878E-06,2.21E-06,3.5511E-06,1.8041E-06,1.09875E-05,7.54743E-06
South Africa,ZAF,0.011548,0.016443674,0.01692874,0.015755605,0.016183711,0.015609773,0.01628656,0.016874877,0.016575386,0.015995831,0.015595318,0.016613011,0.017155595,0.017389178,0.017939737,0.018464559,0.019126344,0.019154189,0.017442631
South Sudan,SSD,-5.11535E-06,-2.3314E-06,-4.01349E-06,-2.32664E-06,-2.17196E-06,-3.4137E-06,-1.94474E-06,-2.66311E-06,-4.09466E-06,-1.9279E-06,-2.71317E-06,3.32145E-07,1.54154E-06,8.82099E-06,4.16064E-06,4.78369E-06,2.87045E-07,4.83042E-06,6.92274E-06
Spain,ESP,0.04365248,0.045684058,0.046605761,0.047028833,0.047361503,0.049135351,0.053699647,0.056718021,0.059110098,0.06253527,0.063169224,0.063880722,0.065531694,0.065175039,0.066393362,0.065030772,0.064032367,0.059115705,0.052010066
Sri Lanka,LKA,0.000853461,0.000823712,0.000801101,0.000773228,0.000743417,0.000819988,0.000935296,0.000995309,0.001092686,0.000996251,0.001040265,0.001023056,0.000710858,0.001130921,0.000814886,0.001141107,0.001527273,0.001513633,0.001543599
St. Lucia,LCA,-1.01405E-06,1.37198E-05,-6.15513E-07,-2.19003E-06,6.06044E-08,-3.58359E-07,2.40009E-06,5.77434E-07,-7.06158E-07,5.76163E-07,6.86884E-07,4.60143E-06,-9.93528E-07,1.72085E-06,-2.01445E-06,1.99292E-06,4.63228E-06,1.23975E-06,2.29341E-06
St. Vincent and the Grenadines,VCT,-6.12391E-07,-2.3314E-06,-3.82558E-06,-1.06677E-06,-1.98827E-06,-1.68451E-06,-1.03687E-06,-6.21822E-07,-4.09466E-06,1.12911E-07,-1.46567E-06,-1.51945E-06,4.4556E-07,7.02262E-06,6.35333E-06,4.72397E-06,7.5471E-07,4.38527E-06,2.68792E-06
Sudan,SDN,0.000143579,0.000125142,0.000141854,0.000151183,0.000172742,0.000156374,0.000160058,0.000193532,0.000473978,0.000559957,0.000527308,0.00049873,0.000309441,0.000491666,0.000277699,0.000369526,0.000487449,0.000406416,0.000462252
Suriname,SUR,-8.17189E-07,4.65457E-06,1.42014E-06,2.83427E-06,4.29965E-06,2.853E-06,4.82542E-06,4.77483E-06,2.37776E-06,4.99584E-06,2.9862E-06,3.38669E-06,8.65609E-06,1.58862E-05,6.07665E-06,1.37374E-05,2.26779E-05,1.4874E-05,1.47787E-05
Sweden,SWE,0.028220496,0.027637618,0.026105265,0.025712212,0.024215327,0.023745326,0.02390353,0.023751515,0.023439061,0.024216789,0.023947832,0.023195578,0.023824736,0.024328342,0.025365355,0.025102751,0.024497856,0.02257536,0.020010157
Switzerland,CHE,0.022882431,0.022235768,0.021458169,0.021770933,0.021774929,0.021789327,0.022968546,0.023243346,0.023739325,0.024368475,0.024849464,0.024794445,0.026600855,0.026231533,0.026500689,0.026177038,0.025590167,0.024177351,0.020729228
Syrian Arab Republic,SYR,0.000410112,0.000340014,0.000331541,0.000363094,0.000385621,0.000301954,0.000421332,0.000192573,0.000250208,0.000199099,0.000281191,0.000315964,0.000349909,0.000296109,0.000281428,0.000359613,0.000312288,0.000313585,0.000312811
Tajikistan,TJK,9.20132E-05,0.000106052,8.08098E-05,7.06662E-05,7.71424E-05,6.51902E-05,5.26582E-05,3.83285E-05,3.65674E-05,3.7951E-05,5.65464E-05,5.02871E-05,5.68131E-05,7.33195E-05,4.38543E-05,6.63715E-05,5.55057E-05,6.22403E-05,5.73901E-05
Tanzania,TZA,0.000243719,0.000215358,0.000237957,0.000254752,0.000267842,0.000283768,0.000364376,0.000399941,0.000376551,0.000392339,0.000437525,0.000477899,0.000456148,0.000473392,0.0006207,0.000630029,0.000636563,0.000642686,0.000573277
Thailand,THA,0.011640559,0.011329173,0.010224988,0.011133066,0.011215791,0.012709619,0.012778018,0.013768065,0.014254469,0.013616375,0.010171802,0.012132421,0.014647171,0.014679112,0.015853506,0.016315669,0.016752544,0.017470851,0.017809178
Timor-Leste,TLS,-5.11535E-06,-2.3314E-06,-4.01349E-06,2.08278E-07,-2.17196E-06,-7.74405E-07,2.64652E-06,1.53429E-06,-2.47021E-06,1.12911E-07,-1.36782E-06,2.03042E-06,4.55559E-06,4.7355E-06,1.23325E-05,8.06285E-06,7.92938E-06,1.38601E-05,1.15038E-05
Togo,TGO,4.51009E-05,4.09914E-05,2.75235E-05,3.72606E-05,3.04687E-05,2.90639E-05,3.68605E-05,3.68613E-05,5.21393E-05,5.11208E-05,5.77907E-05,5.75075E-05,5.30957E-05,7.04176E-05,9.44324E-05,9.50884E-05,8.58812E-05,7.43855E-05,7.97842E-05
Tonga,TON,-1.29294E-06,-1.10435E-06,-1.14791E-06,8.68451E-08,2.25078E-06,-2.5296E-06,4.09912E-06,-4.17693E-07,-3.51088E-06,1.06446E-06,-1.01314E-06,7.21334E-07,-3.15952E-07,-6.88547E-07,-1.18341E-06,1.66733E-06,1.46928E-06,3.85476E-06,2.89065E-06
Trinidad and Tobago,TTO,0.000434449,0.000578496,0.000542133,0.000556123,0.000493061,0.000506419,0.00051353,0.000582377,0.000513945,0.000262514,0.000260926,0.000263483,0.000434041,0.000344419,0.000450539,0.000311805,0.000343958,0.000358599,0.000307114
Tunisia,TUN,0.001490711,0.001576419,0.00165787,0.001835612,0.002272037,0.00265237,0.003079857,0.003522535,0.004101415,0.004612687,0.004897774,0.005032501,0.00507353,0.005454463,0.005709547,0.006282942,0.006537962,0.006545224,0.005514865
Turkey,TUR,0.017398652,0.019100898,0.019800188,0.021321919,0.023450623,0.024097948,0.026501745,0.029322427,0.029922055,0.03384744,0.035282349,0.034760349,0.035517923,0.0376575,0.038232078,0.040431347,0.042293098,0.037676898,0.033271823
Turkmenistan,TKM,5.10508E-06,6.29062E-06,3.9882E-06,3.66913E-06,4.18661E-06,7.2076E-07,3.03561E-06,3.55006E-06,-2.08948E-06,1.84072E-06,4.47831E-06,1.28452E-05,1.31187E-05,5.38731E-06,1.96041E-05,5.58604E-06,1.39347E-06,6.44626E-06,1.82111E-06
Uganda,UGA,0.000210367,0.000220516,0.000201901,0.000214613,0.00030082,0.000279495,0.000279379,0.00035174,0.000318232,0.000387192,0.000493964,0.00049268,0.000533649,0.000568527,0.000600044,0.000711336,0.000684869,0.000671402,0.000636465
Ukraine,UKR,0.015555647,0.018333458,0.012284526,0.01219192,0.013370974,0.01293382,0.012324409,0.012747929,0.01279407,0.011644438,0.01224707,0.011521665,0.011182701,0.01182494,0.011123665,0.010890202,0.010919922,0.011346326,0.011691776
United Arab Emirates,ARE,0.000536978,0.000620319,0.000621621,0.000817151,0.000782079,0.00091229,0.00106765,0.000963848,0.001148429,0.0012929,0.001544592,0.002985702,0.003120663,0.003299477,0.003331773,0.004113604,0.002831543,0.004466803,0.004368623
United Kingdom,GBR,0.161463521,0.152583978,0.149419604,0.147192228,0.141085629,0.136430332,0.137025077,0.138264999,0.136078539,0.137982381,0.134406412,0.128987535,0.12900715,0.127822552,0.126128759,0.126260778,0.122812587,0.114362255,0.101230951
United States,USA,0.857231539,0.86592575,0.876124375,0.88187393,0.878615149,0.89122905,0.909758859,0.930920461,0.925386766,0.940399879,0.956418223,0.898949205,0.875525162,0.852076787,0.838966078,0.824447122,0.798628919,0.76544833,0.701322015
Uruguay,URY,0.001481484,0.001325704,0.001223036,0.001277592,0.001228212,0.001277983,0.001369565,0.001376993,0.001365172,0.001439537,0.001403201,0.00135461,0.001309942,0.00068969,0.00141527,0.001246921,0.000958225,0.001234849,0.000804963
Uzbekistan,UZB,0.001479198,0.001921489,0.001368554,0.00137588,0.00100291,0.000854401,0.000832029,0.000912725,0.000785562,0.000811796,0.001055881,0.00088207,0.000731213,0.000734902,0.000684574,0.000597584,0.000669997,0.000583997,0.000561815
Vanuatu,VUT,1.15143E-06,2.8549E-06,4.56758E-06,7.58535E-06,1.16897E-05,1.28121E-05,5.42203E-06,6.6674E-07,1.17212E-06,4.19454E-06,5.94596E-06,7.71494E-06,5.02288E-06,6.51635E-06,7.41554E-06,1.07373E-05,1.2971E-05,9.11821E-06,4.43344E-06
"Venezuela, RB",VEN,0.006100316,0.001685474,0.005290355,0.005044036,0.004389379,0.004799512,0.004782355,0.004729031,0.004709111,0.00435296,0.00365802,0.003075659,0.002946689,0.002670965,0.002611546,0.001935327,0.001469706,0.001174401,0.00060317
Vietnam,VNM,0.002645062,0.002498326,0.002309961,0.002254431,0.002529668,0.003057855,0.00314595,0.003900696,0.00447662,0.004178428,0.004903227,0.00480494,0.005138517,0.005487147,0.005849284,0.006518434,0.00737022,0.007472938,0.008517675
"Yemen, Rep.",YEM,7.8846E-05,0.000101313,7.62549E-05,8.13799E-05,0.000103081,0.000104442,0.000120688,9.15386E-05,7.49451E-05,0.000103168,0.000194205,0.00016282,0.000183887,0.000183479,0.000188755,0.000145244,0.000150503,0.000144923,0.000128415
Zambia,ZMB,5.00061E-05,0.000128555,0.000104392,8.85801E-05,9.93613E-05,0.000108316,9.93329E-05,0.000123232,0.000151354,0.000111229,0.000122659,0.000139897,0.00015307,0.000163988,0.000178646,0.000196335,0.000222821,0.000229667,0.000199999
Zimbabwe,ZWE,0.000373861,0.000347539,0.000255313,0.000271764,0.000193064,0.000177956,0.000221717,0.00023368,0.000155571,0.000144735,0.000182406,0.00017187,0.000234628,0.000257652,0.000312904,0.000329253,0.000361618,0.000357622,0.000338434
